num,tar,contr,v1,v2,pid_v1,pid_v2,pid_out,pid_in
1424,0.000,0.000,-0.000,-0.000,-1.470,4.053,1.510,0.112
1425,0.000,0.000,-0.000,0.000,-1.429,4.054,1.470,0.109
1426,0.000,-0.000,0.000,-0.000,-1.388,4.055,1.429,0.107
1427,0.000,0.000,0.000,-0.000,-1.348,4.056,1.388,0.104
1428,0.000,0.000,-0.000,0.000,-1.307,4.057,1.348,0.101
1429,0.000,-0.000,0.000,-0.000,-1.267,4.058,1.307,0.098
1430,0.000,0.000,-0.000,0.000,-1.226,4.059,1.267,0.095
1431,0.000,-0.000,-0.000,-0.000,-1.186,4.060,1.226,0.092
1432,0.000,0.000,-0.000,0.000,-1.145,4.061,1.186,0.090
1433,0.000,-0.000,0.000,-0.000,-1.104,4.062,1.145,0.087
1434,0.000,0.000,0.000,-0.000,-1.064,4.063,1.104,0.084
1435,0.000,0.000,-0.000,0.000,-1.023,4.064,1.064,0.081
1436,0.000,-0.000,0.000,-0.000,-0.982,4.065,1.023,0.078
1437,0.000,0.000,-0.000,0.000,-0.942,4.065,0.982,0.075
1438,0.000,-0.000,-0.000,-0.000,-0.901,4.066,0.942,0.073
1439,0.000,0.000,-0.000,0.000,-0.861,4.067,0.901,0.070
1440,0.000,-0.000,0.000,-0.000,-0.820,4.067,0.861,0.067
1441,0.000,0.000,-0.000,-0.000,-0.779,4.068,0.820,0.064
1442,0.000,0.000,-0.000,0.000,-0.738,4.069,0.779,0.061
1443,0.000,-0.000,0.000,-0.000,-0.698,4.069,0.738,0.058
1444,0.000,0.000,0.000,-0.000,-0.657,4.070,0.698,0.055
1445,0.000,0.000,-0.000,0.000,-0.616,4.070,0.657,0.053
1446,0.000,-0.000,0.000,-0.000,-0.576,4.071,0.616,0.050
1447,0.000,0.000,-0.000,0.000,-0.535,4.071,0.576,0.047
1448,0.000,-0.000,-0.000,-0.000,-0.494,4.072,0.535,0.044
1449,0.000,0.000,-0.000,0.000,-0.454,4.072,0.494,0.041
1450,0.000,-0.000,0.000,-0.000,-0.413,4.072,0.454,0.038
1451,0.000,0.000,0.000,-0.000,-0.372,4.073,0.413,0.036
1452,0.000,0.000,-0.000,0.000,-0.331,4.073,0.372,0.033
1453,0.000,-0.000,0.000,-0.000,-0.291,4.073,0.331,0.030
1454,0.000,0.000,-0.000,0.000,-0.250,4.074,0.291,0.027
1455,0.000,-0.000,-0.000,-0.000,-0.209,4.074,0.250,0.024
1456,0.000,0.000,-0.000,0.000,-0.168,4.074,0.209,0.021
1457,0.000,-0.000,0.000,-0.000,-0.128,4.074,0.168,0.018
1458,0.000,0.000,-0.000,-0.000,-0.087,4.075,0.128,0.016
1459,0.000,0.000,-0.000,0.000,-0.046,4.075,0.087,0.013
1460,0.000,-0.000,0.000,-0.000,-0.005,4.075,0.046,0.010
1461,0.000,0.000,0.000,-0.000,0.035,4.075,0.005,0.007
1462,0.000,0.000,-0.000,0.000,0.076,4.075,-0.035,0.004
1463,0.000,-0.000,0.000,-0.000,0.117,4.075,-0.076,0.001
1464,0.000,0.000,-0.000,0.000,0.158,4.075,-0.117,-0.002
1465,0.000,-0.000,-0.000,-0.000,0.198,4.075,-0.158,-0.004
1466,0.000,0.000,-0.000,0.000,0.239,4.075,-0.198,-0.007
1467,0.000,-0.000,0.000,-0.000,0.280,4.075,-0.239,-0.010
1468,0.000,0.000,0.000,-0.000,0.320,4.075,-0.280,-0.013
1469,0.000,0.000,-0.000,0.000,0.361,4.074,-0.320,-0.016
1470,0.000,-0.000,0.000,-0.000,0.402,4.074,-0.361,-0.019
1471,0.000,0.000,-0.000,0.000,0.443,4.074,-0.402,-0.021
1472,0.000,-0.000,-0.000,-0.000,0.483,4.074,-0.443,-0.024
1473,0.000,0.000,-0.000,0.000,0.524,4.073,-0.483,-0.027
1474,0.000,-0.000,0.000,-0.000,0.565,4.073,-0.524,-0.030
1475,0.000,0.000,0.000,-0.000,0.606,4.073,-0.565,-0.033
1476,0.000,0.000,-0.000,0.000,0.646,4.072,-0.606,-0.036
1477,0.000,-0.000,0.000,-0.000,0.687,4.072,-0.646,-0.039
1478,0.000,0.000,-0.000,0.000,0.728,4.072,-0.687,-0.041
1479,0.000,-0.000,-0.000,-0.000,0.769,4.071,-0.728,-0.044
1480,0.000,0.000,-0.000,0.000,0.809,4.071,-0.769,-0.047
1481,0.000,-0.000,0.000,-0.000,0.850,4.070,-0.809,-0.050
1482,0.000,0.000,-0.000,-0.000,0.891,4.070,-0.850,-0.053
1483,0.000,0.000,-0.000,0.000,0.931,4.069,-0.891,-0.056
1484,0.000,-0.000,0.000,-0.000,0.972,4.069,-0.931,-0.059
1485,0.000,0.000,0.000,-0.000,1.013,4.068,-0.972,-0.061
1486,0.000,0.000,-0.000,0.000,1.053,4.067,-1.013,-0.064
1487,0.000,-0.000,0.000,-0.000,1.094,4.067,-1.053,-0.067
1488,0.000,0.000,-0.000,0.000,1.135,4.066,-1.094,-0.070
1489,0.000,-0.000,-0.000,-0.000,1.175,4.065,-1.135,-0.073
1490,0.000,0.000,-0.000,0.000,1.216,4.064,-1.175,-0.076
1491,0.000,-0.000,0.000,-0.000,1.257,4.064,-1.216,-0.078
1492,0.000,0.000,0.000,-0.000,1.297,4.063,-1.257,-0.081
1493,0.000,0.000,-0.000,0.000,1.338,4.062,-1.297,-0.084
1494,0.000,-0.000,0.000,-0.000,1.379,4.061,-1.338,-0.087
1495,0.000,0.000,-0.000,0.000,1.419,4.060,-1.379,-0.090
1496,0.000,-0.000,-0.000,-0.000,1.460,4.059,-1.419,-0.093
1497,0.000,0.000,-0.000,0.000,1.500,4.058,-1.460,-0.096
1498,0.000,-0.000,0.000,-0.000,1.541,4.057,-1.500,-0.098
1499,0.000,0.000,-0.000,-0.000,1.582,4.056,-1.541,-0.101
1500,0.000,0.000,-0.000,0.000,1.622,4.055,-1.582,-0.104
1501,0.000,-0.000,0.000,-0.000,1.663,4.054,-1.622,-0.107
1502,0.000,0.000,0.000,-0.000,1.703,4.053,-1.663,-0.110
1503,0.000,0.000,-0.000,0.000,1.744,4.052,-1.703,-0.113
1504,0.000,-0.000,0.000,-0.000,1.784,4.051,-1.744,-0.115
1505,0.000,0.000,-0.000,0.000,1.825,4.050,-1.784,-0.118
1506,0.000,-0.000,-0.000,-0.000,1.865,4.048,-1.825,-0.121
1507,0.000,0.000,-0.000,0.000,1.906,4.047,-1.865,-0.124
1508,0.000,-0.000,0.000,-0.000,1.946,4.046,-1.906,-0.127
1509,0.000,0.000,0.000,-0.000,1.987,4.045,-1.946,-0.130
1510,0.000,0.000,-0.000,0.000,2.027,4.043,-1.987,-0.132
1511,0.000,-0.000,0.000,-0.000,2.068,4.042,-2.027,-0.135
1512,0.000,0.000,-0.000,0.000,2.108,4.041,-2.068,-0.138
1513,0.000,-0.000,-0.000,-0.000,2.148,4.039,-2.108,-0.141
1514,0.000,0.000,-0.000,0.000,2.189,4.038,-2.148,-0.144
1515,0.000,-0.000,0.000,-0.000,2.229,4.036,-2.189,-0.147
1516,0.000,0.000,0.000,-0.000,2.270,4.035,-2.229,-0.149
1517,0.000,0.000,-0.000,0.000,2.310,4.033,-2.270,-0.152
1518,0.000,-0.000,0.000,-0.000,2.350,4.032,-2.310,-0.155
1519,0.000,0.000,-0.000,0.000,2.391,4.030,-2.350,-0.158
1520,0.000,-0.000,-0.000,-0.000,2.431,4.029,-2.391,-0.161
1521,0.000,0.000,-0.000,0.000,2.471,4.027,-2.431,-0.164
1522,0.000,-0.000,0.000,-0.000,2.511,4.025,-2.471,-0.166
1523,0.000,0.000,-0.000,-0.000,2.552,4.024,-2.511,-0.169
1524,0.000,0.000,-0.000,0.000,2.592,4.022,-2.552,-0.172
1525,0.000,-0.000,0.000,-0.000,2.632,4.020,-2.592,-0.175
1526,0.000,0.000,0.000,-0.000,2.672,4.018,-2.632,-0.178
1527,0.000,0.000,-0.000,0.000,2.713,4.017,-2.672,-0.180
1528,0.000,-0.000,0.000,-0.000,2.753,4.015,-2.713,-0.183
1529,0.000,0.000,-0.000,0.000,2.793,4.013,-2.753,-0.186
1530,0.000,-0.000,-0.000,-0.000,2.833,4.011,-2.793,-0.189
1531,0.000,0.000,-0.000,0.000,2.873,4.009,-2.833,-0.192
1532,0.000,-0.000,0.000,-0.000,2.913,4.007,-2.873,-0.195
1533,0.000,0.000,0.000,-0.000,2.953,4.005,-2.913,-0.197
1534,0.000,0.000,-0.000,0.000,2.993,4.003,-2.953,-0.200
1535,0.000,-0.000,0.000,-0.000,3.033,4.001,-2.993,-0.203
1536,0.000,0.000,-0.000,0.000,3.073,3.999,-3.033,-0.206
1537,0.000,-0.000,-0.000,-0.000,3.113,3.997,-3.073,-0.209
1538,0.000,0.000,-0.000,0.000,3.153,3.995,-3.113,-0.211
1539,0.000,-0.000,0.000,-0.000,3.193,3.993,-3.153,-0.214
1540,0.000,0.000,-0.000,-0.000,3.233,3.991,-3.193,-0.217
1541,0.000,0.000,-0.000,0.000,3.273,3.988,-3.233,-0.220
1542,0.000,-0.000,0.000,-0.000,3.313,3.986,-3.273,-0.223
1543,0.000,0.000,0.000,-0.000,3.353,3.984,-3.313,-0.225
1544,0.000,0.000,-0.000,0.000,3.393,3.982,-3.353,-0.228
1545,0.000,-0.000,0.000,-0.000,3.432,3.979,-3.393,-0.231
1546,0.000,0.000,-0.000,0.000,3.472,3.977,-3.432,-0.234
1547,0.000,-0.000,-0.000,-0.000,3.512,3.975,-3.472,-0.237
1548,0.000,0.000,-0.000,0.000,3.552,3.972,-3.512,-0.239
1549,0.000,-0.000,0.000,-0.000,3.591,3.970,-3.552,-0.242
1550,0.000,0.000,0.000,-0.000,3.631,3.967,-3.591,-0.245
1551,0.000,0.000,-0.000,0.000,3.671,3.965,-3.631,-0.248
1552,0.000,-0.000,0.000,-0.000,3.710,3.962,-3.671,-0.250
1553,0.000,0.000,-0.000,0.000,3.750,3.960,-3.710,-0.253
1554,0.000,-0.000,-0.000,-0.000,3.790,3.957,-3.750,-0.256
1555,0.000,0.000,-0.000,0.000,3.829,3.955,-3.790,-0.259
1556,0.000,-0.000,0.000,-0.000,3.869,3.952,-3.829,-0.262
1557,0.000,0.000,-0.000,-0.000,3.908,3.949,-3.869,-0.264
1558,0.000,0.000,-0.000,0.000,3.948,3.947,-3.908,-0.267
1559,0.000,-0.000,0.000,-0.000,3.987,3.944,-3.948,-0.270
1560,0.000,0.000,0.000,-0.000,4.027,3.941,-3.987,-0.273
1561,0.000,0.000,-0.000,0.000,4.066,3.938,-4.027,-0.275
1562,0.000,-0.000,0.000,-0.000,4.106,3.936,-4.066,-0.278
1563,0.000,0.000,-0.000,0.000,4.145,3.933,-4.106,-0.281
1564,0.000,-0.000,-0.000,-0.000,4.184,3.930,-4.145,-0.284
1565,0.000,0.000,-0.000,0.000,4.224,3.927,-4.184,-0.286
1566,0.000,-0.000,0.000,-0.000,4.263,3.924,-4.224,-0.289
1567,0.000,0.000,0.000,-0.000,4.302,3.921,-4.263,-0.292
1568,0.000,0.000,-0.000,0.000,4.341,3.918,-4.302,-0.295
1569,0.000,-0.000,0.000,-0.000,4.380,3.915,-4.341,-0.297
1570,0.000,0.000,-0.000,0.000,4.420,3.912,-4.380,-0.300
1571,0.000,-0.000,-0.000,-0.000,4.459,3.909,-4.420,-0.303
1572,0.000,0.000,-0.000,0.000,4.498,3.906,-4.459,-0.306
1573,0.000,-0.000,0.000,-0.000,4.537,3.903,-4.498,-0.308
1574,0.000,0.000,0.000,-0.000,4.576,3.900,-4.537,-0.311
1575,0.000,0.000,-0.000,0.000,4.615,3.897,-4.576,-0.314
1576,0.000,-0.000,0.000,-0.000,4.654,3.894,-4.615,-0.317
1577,0.000,0.000,-0.000,0.000,4.693,3.891,-4.654,-0.319
1578,0.000,-0.000,-0.000,-0.000,4.732,3.887,-4.693,-0.322
1579,0.000,0.000,-0.000,0.000,4.771,3.884,-4.732,-0.325
1580,0.000,-0.000,0.000,-0.000,4.809,3.881,-4.771,-0.328
1581,0.000,0.000,-0.000,-0.000,4.848,3.878,-4.809,-0.330
1582,0.000,0.000,-0.000,0.000,4.887,3.874,-4.848,-0.333
1583,0.000,-0.000,0.000,-0.000,4.926,3.871,-4.887,-0.336
1584,0.000,0.000,0.000,-0.000,4.964,3.868,-4.926,-0.338
1585,0.000,0.000,-0.000,0.000,5.003,3.864,-4.964,-0.341
1586,0.000,-0.000,0.000,-0.000,5.042,3.861,-5.003,-0.344
1587,0.000,0.000,-0.000,0.000,5.080,3.857,-5.042,-0.347
1588,0.000,-0.000,-0.000,-0.000,5.119,3.854,-5.080,-0.349
1589,0.000,0.000,-0.000,0.000,5.158,3.850,-5.119,-0.352
1590,0.000,-0.000,0.000,-0.000,5.196,3.847,-5.158,-0.355
1591,0.000,0.000,0.000,-0.000,5.234,3.843,-5.196,-0.357
1592,0.000,0.000,-0.000,0.000,5.273,3.840,-5.234,-0.360
1593,0.000,-0.000,0.000,-0.000,5.311,3.836,-5.273,-0.363
1594,0.000,0.000,-0.000,0.000,5.350,3.832,-5.311,-0.366
1595,0.000,-0.000,-0.000,-0.000,5.388,3.829,-5.350,-0.368
1596,0.000,0.000,-0.000,0.000,5.426,3.825,-5.388,-0.371
1597,0.000,-0.000,0.000,-0.000,5.465,3.821,-5.426,-0.374
1598,0.000,0.000,-0.000,-0.000,5.503,3.817,-5.465,-0.376
1599,0.000,0.000,-0.000,0.000,5.541,3.814,-5.503,-0.379
1600,0.000,-0.000,0.000,-0.000,5.579,3.810,-5.541,-0.382
1601,0.000,0.000,0.000,-0.000,5.617,3.806,-5.579,-0.384
1602,0.000,0.000,-0.000,0.000,5.655,3.802,-5.617,-0.387
1603,0.000,-0.000,0.000,-0.000,5.693,3.798,-5.655,-0.390
1604,0.000,0.000,-0.000,0.000,5.731,3.794,-5.693,-0.392
1605,0.000,-0.000,-0.000,-0.000,5.769,3.790,-5.731,-0.395
1606,0.000,0.000,-0.000,0.000,5.807,3.786,-5.769,-0.398
1607,0.000,-0.000,0.000,-0.000,5.845,3.782,-5.807,-0.400
1608,0.000,0.000,0.000,-0.000,5.883,3.778,-5.845,-0.403
1609,0.000,0.000,-0.000,0.000,5.921,3.774,-5.883,-0.406
1610,0.000,-0.000,0.000,-0.000,5.958,3.770,-5.921,-0.408
1611,0.000,0.000,-0.000,0.000,5.996,3.766,-5.958,-0.411
1612,0.000,-0.000,-0.000,-0.000,6.034,3.762,-5.996,-0.414
1613,0.000,0.000,-0.000,0.000,6.071,3.758,-6.034,-0.416
1614,0.000,-0.000,0.000,-0.000,6.109,3.754,-6.071,-0.419
1615,0.000,0.000,0.000,-0.000,6.146,3.749,-6.109,-0.421
1616,0.000,0.000,-0.000,0.000,6.184,3.745,-6.146,-0.424
1617,0.000,-0.000,0.000,-0.000,6.221,3.741,-6.184,-0.427
1618,0.000,0.000,0.000,-0.000,6.259,3.736,-6.221,-0.429
1619,0.000,0.000,-0.000,0.000,6.296,3.732,-6.259,-0.432
1620,0.000,-0.000,0.000,-0.000,6.333,3.728,-6.296,-0.435
1621,0.000,0.000,-0.000,0.000,6.371,3.723,-6.333,-0.437
1622,0.000,-0.000,-0.000,-0.000,6.408,3.719,-6.371,-0.440
1623,0.000,0.000,-0.000,0.000,6.445,3.715,-6.408,-0.442
1624,0.000,-0.000,0.000,-0.000,6.482,3.710,-6.445,-0.445
1625,0.000,0.000,0.000,-0.000,6.519,3.706,-6.482,-0.448
1626,0.000,0.000,-0.000,0.000,6.556,3.701,-6.519,-0.450
1627,0.000,-0.000,0.000,-0.000,6.593,3.697,-6.556,-0.453
1628,0.000,0.000,-0.000,0.000,6.630,3.692,-6.593,-0.455
1629,0.000,-0.000,-0.000,-0.000,6.667,3.688,-6.630,-0.458
1630,0.000,0.000,-0.000,0.000,6.704,3.683,-6.667,-0.461
1631,0.000,-0.000,0.000,-0.000,6.741,3.678,-6.704,-0.463
1632,0.000,0.000,0.000,-0.000,6.778,3.674,-6.741,-0.466
1633,0.000,0.000,-0.000,0.000,6.815,3.669,-6.778,-0.468
1634,0.000,-0.000,0.000,-0.000,6.851,3.664,-6.815,-0.471
1635,0.000,0.000,-0.000,0.000,6.888,3.660,-6.851,-0.474
1636,0.000,-0.000,-0.000,-0.000,6.924,3.655,-6.888,-0.476
1637,0.000,0.000,-0.000,0.000,6.961,3.650,-6.924,-0.479
1638,0.000,-0.000,0.000,-0.000,6.998,3.645,-6.961,-0.481
1639,0.000,0.000,-0.000,-0.000,7.034,3.640,-6.998,-0.484
1640,0.000,0.000,-0.000,0.000,7.070,3.635,-7.034,-0.486
1641,0.000,-0.000,0.000,-0.000,7.107,3.631,-7.070,-0.489
1642,0.000,0.000,0.000,-0.000,7.143,3.626,-7.107,-0.492
1643,0.000,0.000,-0.000,0.000,7.179,3.621,-7.143,-0.494
1644,0.000,-0.000,0.000,-0.000,7.215,3.616,-7.179,-0.497
1645,0.000,0.000,-0.000,0.000,7.252,3.611,-7.215,-0.499
1646,0.000,-0.000,-0.000,-0.000,7.288,3.606,-7.252,-0.502
1647,0.000,0.000,-0.000,0.000,7.324,3.601,-7.288,-0.504
1648,0.000,-0.000,0.000,-0.000,7.360,3.596,-7.324,-0.507
1649,0.000,0.000,0.000,-0.000,7.396,3.591,-7.360,-0.509
1650,0.000,0.000,-0.000,0.000,7.432,3.585,-7.396,-0.512
1651,0.000,-0.000,0.000,-0.000,7.468,3.580,-7.432,-0.514
1652,0.000,0.000,-0.000,0.000,7.503,3.575,-7.468,-0.517
1653,0.000,-0.000,-0.000,-0.000,7.539,3.570,-7.503,-0.519
1654,0.000,0.000,-0.000,0.000,7.575,3.565,-7.539,-0.522
1655,0.000,-0.000,0.000,-0.000,7.610,3.559,-7.575,-0.524
1656,0.000,0.000,-0.000,-0.000,7.646,3.554,-7.610,-0.527
1657,0.000,0.000,-0.000,0.000,7.682,3.549,-7.646,-0.529
1658,0.000,-0.000,0.000,-0.000,7.717,3.544,-7.682,-0.532
1659,0.000,0.000,0.000,-0.000,7.752,3.538,-7.717,-0.534
1660,0.000,0.000,-0.000,0.000,7.788,3.533,-7.752,-0.537
1661,0.000,-0.000,0.000,-0.000,7.823,3.527,-7.788,-0.539
1662,0.000,0.000,-0.000,0.000,7.858,3.522,-7.823,-0.542
1663,0.000,-0.000,-0.000,-0.000,7.894,3.517,-7.858,-0.544
1664,0.000,0.000,-0.000,0.000,7.929,3.511,-7.894,-0.547
1665,0.000,-0.000,0.000,-0.000,7.964,3.506,-7.929,-0.549
1666,0.000,0.000,0.000,-0.000,7.999,3.500,-7.964,-0.552
1667,0.000,0.000,-0.000,0.000,8.034,3.495,-7.999,-0.554
1668,0.000,-0.000,0.000,-0.000,8.069,3.489,-8.034,-0.557
1669,0.000,0.000,-0.000,0.000,8.104,3.483,-8.069,-0.559
1670,0.000,-0.000,-0.000,-0.000,8.139,3.478,-8.104,-0.562
1671,0.000,0.000,-0.000,0.000,8.173,3.472,-8.139,-0.564
1672,0.000,-0.000,0.000,-0.000,8.208,3.466,-8.173,-0.566
1673,0.000,0.000,0.000,-0.000,8.243,3.461,-8.208,-0.569
1674,0.000,0.000,-0.000,0.000,8.277,3.455,-8.243,-0.571
1675,0.000,-0.000,0.000,-0.000,8.312,3.449,-8.277,-0.574
1676,0.000,0.000,-0.000,0.000,8.347,3.444,-8.312,-0.576
1677,0.000,-0.000,-0.000,-0.000,8.381,3.438,-8.347,-0.579
1678,0.000,0.000,-0.000,0.000,8.415,3.432,-8.381,-0.581
1679,0.000,-0.000,0.000,-0.000,8.450,3.426,-8.415,-0.583
1680,0.000,0.000,-0.000,-0.000,8.484,3.420,-8.450,-0.586
1681,0.000,0.000,-0.000,0.000,8.518,3.414,-8.484,-0.588
1682,0.000,-0.000,0.000,-0.000,8.552,3.409,-8.518,-0.591
1683,0.000,0.000,0.000,-0.000,8.586,3.403,-8.552,-0.593
1684,0.000,0.000,-0.000,0.000,8.620,3.397,-8.586,-0.595
1685,0.000,-0.000,0.000,-0.000,8.654,3.391,-8.620,-0.598
1686,0.000,0.000,-0.000,0.000,8.688,3.385,-8.654,-0.600
1687,0.000,-0.000,-0.000,-0.000,8.722,3.379,-8.688,-0.603
1688,0.000,0.000,-0.000,0.000,8.756,3.373,-8.722,-0.605
1689,0.000,-0.000,0.000,-0.000,8.790,3.366,-8.756,-0.607
1690,0.000,0.000,0.000,-0.000,8.823,3.360,-8.790,-0.610
1691,0.000,0.000,-0.000,0.000,8.857,3.354,-8.823,-0.612
1692,0.000,-0.000,0.000,-0.000,8.890,3.348,-8.857,-0.614
1693,0.000,0.000,-0.000,0.000,8.924,3.342,-8.890,-0.617
1694,0.000,-0.000,-0.000,-0.000,8.957,3.336,-8.924,-0.619
1695,0.000,0.000,-0.000,0.000,8.991,3.330,-8.957,-0.622
1696,0.000,-0.000,0.000,-0.000,9.024,3.323,-8.991,-0.624
1697,0.000,0.000,-0.000,-0.000,9.057,3.317,-9.024,-0.626
1698,0.000,0.000,-0.000,0.000,9.090,3.311,-9.057,-0.629
1699,0.000,-0.000,0.000,-0.000,9.123,3.304,-9.090,-0.631
1700,0.000,0.000,0.000,-0.000,9.157,3.298,-9.123,-0.633
1701,0.000,0.000,-0.000,0.000,9.189,3.292,-9.157,-0.636
1702,0.000,-0.000,0.000,-0.000,9.222,3.285,-9.189,-0.638
1703,0.000,0.000,-0.000,0.000,9.255,3.279,-9.222,-0.640
1704,0.000,-0.000,-0.000,-0.000,9.288,3.273,-9.255,-0.642
1705,0.000,0.000,-0.000,0.000,9.321,3.266,-9.288,-0.645
1706,0.000,-0.000,0.000,-0.000,9.353,3.260,-9.321,-0.647
1707,0.000,0.000,0.000,-0.000,9.386,3.253,-9.353,-0.649
1708,0.000,0.000,-0.000,0.000,9.419,3.247,-9.386,-0.652
1709,0.000,-0.000,0.000,-0.000,9.451,3.240,-9.419,-0.654
1710,0.000,0.000,-0.000,0.000,9.483,3.234,-9.451,-0.656
1711,0.000,-0.000,-0.000,-0.000,9.516,3.227,-9.483,-0.659
1712,0.000,0.000,-0.000,0.000,9.548,3.220,-9.516,-0.661
1713,0.000,-0.000,0.000,-0.000,9.580,3.214,-9.548,-0.663
1714,0.000,0.000,-0.000,-0.000,9.612,3.207,-9.580,-0.665
1715,0.000,0.000,-0.000,0.000,9.644,3.200,-9.612,-0.668
1716,0.000,-0.000,0.000,-0.000,9.676,3.194,-9.644,-0.670
1717,0.000,0.000,0.000,-0.000,9.708,3.187,-9.676,-0.672
1718,0.000,0.000,-0.000,0.000,9.740,3.180,-9.708,-0.674
1719,0.000,-0.000,0.000,-0.000,9.772,3.173,-9.740,-0.677
1720,0.000,0.000,-0.000,0.000,9.804,3.167,-9.772,-0.679
1721,0.000,-0.000,-0.000,-0.000,9.835,3.160,-9.804,-0.681
1722,0.000,0.000,-0.000,0.000,9.867,3.153,-9.835,-0.683
1723,0.000,-0.000,0.000,-0.000,9.899,3.146,-9.867,-0.686
1724,0.000,0.000,0.000,-0.000,9.930,3.139,-9.899,-0.688
1725,0.000,0.000,-0.000,0.000,9.961,3.132,-9.930,-0.690
1726,0.000,-0.000,0.000,-0.000,9.993,3.125,-9.961,-0.692
1727,0.000,0.000,-0.000,0.000,10.024,3.119,-9.993,-0.694
1728,0.000,-0.000,-0.000,-0.000,10.055,3.112,-10.024,-0.697
1729,0.000,0.000,-0.000,0.000,10.086,3.105,-10.055,-0.699
1730,0.000,-0.000,0.000,-0.000,10.117,3.098,-10.086,-0.701
1731,0.000,0.000,0.000,-0.000,10.148,3.091,-10.117,-0.703
1732,0.000,0.000,-0.000,0.000,10.179,3.083,-10.148,-0.705
1733,0.000,-0.000,0.000,-0.000,10.210,3.076,-10.179,-0.707
1734,0.000,0.000,-0.000,0.000,10.241,3.069,-10.210,-0.710
1735,0.000,-0.000,-0.000,-0.000,10.272,3.062,-10.241,-0.712
1736,0.000,0.000,-0.000,0.000,10.302,3.055,-10.272,-0.714
1737,0.000,-0.000,0.000,-0.000,10.333,3.048,-10.302,-0.716
1738,0.000,0.000,-0.000,-0.000,10.363,3.041,-10.333,-0.718
1739,0.000,0.000,-0.000,0.000,10.394,3.034,-10.363,-0.720
1740,0.000,-0.000,0.000,-0.000,10.424,3.026,-10.394,-0.723
1741,0.000,0.000,0.000,-0.000,10.454,3.019,-10.424,-0.725
1742,0.000,0.000,-0.000,0.000,10.484,3.012,-10.454,-0.727
1743,0.000,-0.000,0.000,-0.000,10.515,3.004,-10.484,-0.729
1744,0.000,0.000,-0.000,0.000,10.545,2.997,-10.515,-0.731
1745,0.000,-0.000,-0.000,-0.000,10.575,2.990,-10.545,-0.733
1746,0.000,0.000,-0.000,0.000,10.604,2.982,-10.575,-0.735
1747,0.000,-0.000,0.000,-0.000,10.634,2.975,-10.604,-0.737
1748,0.000,0.000,0.000,-0.000,10.664,2.968,-10.634,-0.739
1749,0.000,0.000,-0.000,0.000,10.694,2.960,-10.664,-0.742
1750,0.000,-0.000,0.000,-0.000,10.723,2.953,-10.694,-0.744
1751,0.000,0.000,-0.000,0.000,10.753,2.945,-10.723,-0.746
1752,0.000,-0.000,-0.000,-0.000,10.782,2.938,-10.753,-0.748
1753,0.000,0.000,-0.000,0.000,10.812,2.930,-10.782,-0.750
1754,0.000,-0.000,0.000,-0.000,10.841,2.923,-10.812,-0.752
1755,0.000,0.000,-0.000,-0.000,10.870,2.915,-10.841,-0.754
1756,0.000,0.000,-0.000,0.000,10.899,2.908,-10.870,-0.756
1757,0.000,-0.000,0.000,-0.000,10.928,2.900,-10.899,-0.758
1758,0.000,0.000,0.000,-0.000,10.957,2.893,-10.928,-0.760
1759,0.000,0.000,-0.000,0.000,10.986,2.885,-10.957,-0.762
1760,0.000,-0.000,0.000,-0.000,11.015,2.877,-10.986,-0.764
1761,0.000,0.000,-0.000,0.000,11.044,2.870,-11.015,-0.766
1762,0.000,-0.000,-0.000,-0.000,11.073,2.862,-11.044,-0.768
1763,0.000,0.000,-0.000,0.000,11.101,2.854,-11.073,-0.770
1764,0.000,-0.000,0.000,-0.000,11.130,2.847,-11.101,-0.772
1765,0.000,0.000,0.000,-0.000,11.158,2.839,-11.130,-0.774
1766,0.000,0.000,-0.000,0.000,11.187,2.831,-11.158,-0.776
1767,0.000,-0.000,0.000,-0.000,11.215,2.823,-11.187,-0.778
1768,0.000,0.000,-0.000,0.000,11.243,2.815,-11.215,-0.780
1769,0.000,-0.000,-0.000,-0.000,11.271,2.808,-11.243,-0.782
1770,0.000,0.000,-0.000,0.000,11.299,2.800,-11.271,-0.784
1771,0.000,-0.000,0.000,-0.000,11.327,2.792,-11.299,-0.786
1772,0.000,0.000,0.000,-0.000,11.355,2.784,-11.327,-0.788
1773,0.000,0.000,-0.000,0.000,11.383,2.776,-11.355,-0.790
1774,0.000,-0.000,0.000,-0.000,11.411,2.768,-11.383,-0.792
1775,0.000,0.000,-0.000,0.000,11.439,2.760,-11.411,-0.794
1776,0.000,-0.000,-0.000,-0.000,11.466,2.752,-11.439,-0.796
1777,0.000,0.000,-0.000,0.000,11.494,2.744,-11.466,-0.798
1778,0.000,-0.000,0.000,-0.000,11.521,2.736,-11.494,-0.800
1779,0.000,0.000,-0.000,-0.000,11.549,2.728,-11.521,-0.802
1780,0.000,0.000,-0.000,0.000,11.576,2.720,-11.549,-0.804
1781,0.000,-0.000,0.000,-0.000,11.603,2.712,-11.576,-0.806
1782,0.000,0.000,0.000,-0.000,11.630,2.704,-11.603,-0.808
1783,0.000,0.000,-0.000,0.000,11.657,2.696,-11.630,-0.810
1784,0.000,-0.000,0.000,-0.000,11.684,2.688,-11.657,-0.812
1785,0.000,0.000,-0.000,0.000,11.711,2.680,-11.684,-0.813
