num,tar,contr,pos,vel,noise,pid_pos,pid_vel,pid_out,pid_in,noise
1106,4.932,-2.963,5.096,-0.919,0.000,5.067,-0.043,-0.068,0.197,0.200
1107,4.931,-1.871,5.059,-0.994,0.000,5.065,-0.043,-0.068,0.002,0.010
1108,4.930,-0.896,5.019,-1.030,0.000,5.063,-0.034,-0.068,0.242,0.250
1109,4.928,-0.117,4.978,-1.034,0.000,5.062,-0.037,-0.067,-0.095,-0.080
1110,4.927,0.506,4.937,-1.014,0.000,5.060,-0.029,-0.067,0.198,0.210
1111,4.926,1.005,4.896,-0.974,0.000,5.059,-0.018,-0.067,0.282,0.300
1112,4.924,1.404,4.857,-0.918,0.000,5.058,-0.015,-0.067,0.074,0.100
1113,4.923,1.723,4.821,-0.849,0.000,5.058,-0.020,-0.068,-0.128,-0.100
1114,4.921,1.979,4.787,-0.770,0.000,5.057,-0.020,-0.068,0.006,0.030
1115,4.920,2.183,4.756,-0.682,0.000,5.056,-0.026,-0.068,-0.145,-0.120
1116,4.919,2.346,4.728,-0.588,0.000,5.055,-0.029,-0.069,-0.071,-0.050
1117,4.917,2.477,4.705,-0.489,0.000,5.054,-0.039,-0.069,-0.269,-0.250
1118,4.916,2.582,4.685,-0.386,0.000,5.052,-0.057,-0.069,-0.431,-0.420
1119,4.914,2.665,4.670,-0.280,0.000,5.050,-0.061,-0.069,-0.109,-0.110
1120,4.913,2.732,4.659,-0.170,0.000,5.048,-0.063,-0.069,-0.036,-0.040
1121,4.911,2.786,4.652,-0.059,0.000,5.045,-0.082,-0.068,-0.475,-0.480
1122,4.910,2.829,4.650,0.054,0.000,5.042,-0.079,-0.068,0.060,0.040
1123,4.909,2.863,4.652,0.169,0.000,5.039,-0.064,-0.067,0.377,0.360
1124,4.907,2.890,4.659,0.284,0.000,5.036,-0.062,-0.066,0.047,0.040
1125,4.906,2.912,4.670,0.401,0.000,5.034,-0.077,-0.065,-0.373,-0.380
1126,4.904,2.930,4.686,0.518,0.000,5.031,-0.084,-0.065,-0.172,-0.190
1127,4.902,2.944,4.707,0.636,0.000,5.027,-0.078,-0.064,0.143,0.120
1128,4.901,2.955,4.732,0.754,0.000,5.024,-0.083,-0.063,-0.111,-0.130
1129,4.899,2.838,4.762,0.868,0.000,5.021,-0.092,-0.062,-0.227,-0.250
1130,4.898,1.670,4.797,0.934,0.000,5.017,-0.077,-0.062,0.381,0.350
1131,4.896,0.736,4.834,0.964,0.000,5.014,-0.064,-0.061,0.309,0.290
1132,4.895,-0.011,4.873,0.963,0.000,5.012,-0.074,-0.060,-0.239,-0.250
1133,4.893,-0.609,4.911,0.939,0.000,5.009,-0.059,-0.059,0.369,0.350
1134,4.891,-1.087,4.949,0.896,0.000,5.006,-0.050,-0.059,0.228,0.220
1135,4.890,-1.470,4.985,0.837,0.000,5.004,-0.043,-0.058,0.163,0.160
1136,4.888,-1.776,5.018,0.766,0.000,5.003,-0.051,-0.058,-0.202,-0.200
1137,4.886,-2.021,5.049,0.685,0.000,5.000,-0.033,-0.058,0.455,0.450
1138,4.885,-2.216,5.076,0.596,0.000,4.999,-0.039,-0.058,-0.149,-0.140
1139,4.883,-2.373,5.100,0.501,0.000,4.998,-0.042,-0.058,-0.074,-0.070
1140,4.881,-2.499,5.120,0.401,0.000,4.996,-0.047,-0.058,-0.122,-0.120
1141,4.880,-2.599,5.136,0.297,0.000,4.994,-0.051,-0.058,-0.109,-0.110
1142,4.878,-2.679,5.148,0.190,0.000,4.992,-0.041,-0.058,0.264,0.260
1143,4.876,-2.743,5.156,0.081,0.000,4.990,-0.041,-0.058,0.006,0.010
1144,4.874,-2.795,5.159,-0.031,0.000,4.989,-0.048,-0.058,-0.193,-0.190
1145,4.873,-2.836,5.158,-0.145,0.000,4.987,-0.040,-0.058,0.202,0.200
1146,4.871,-2.869,5.152,-0.259,0.000,4.985,-0.030,-0.058,0.266,0.270
1147,4.869,-2.895,5.142,-0.375,0.000,4.984,-0.030,-0.058,-0.012,0.000
1148,4.867,-2.916,5.127,-0.492,0.000,4.983,-0.024,-0.058,0.159,0.170
1149,4.866,-2.933,5.107,-0.609,0.000,4.982,-0.014,-0.059,0.234,0.250
1150,4.864,-2.946,5.083,-0.727,0.000,4.981,0.001,-0.059,0.377,0.400
1151,4.862,-2.957,5.054,-0.845,0.000,4.981,0.005,-0.060,0.096,0.130
1152,4.860,-2.742,5.020,-0.955,0.000,4.982,0.009,-0.061,0.103,0.140
1153,4.858,-1.593,4.981,-1.019,0.000,4.982,0.012,-0.062,0.089,0.130
1154,4.856,-0.675,4.941,-1.046,0.000,4.982,-0.001,-0.063,-0.324,-0.280
1155,4.854,0.060,4.899,-1.043,0.000,4.982,-0.019,-0.064,-0.465,-0.430
1156,4.853,0.648,4.857,-1.017,0.000,4.982,-0.015,-0.065,0.117,0.140
1157,4.851,1.119,4.817,-0.973,0.000,4.981,-0.001,-0.065,0.333,0.360
1158,4.849,1.495,4.778,-0.913,0.000,4.981,-0.008,-0.066,-0.178,-0.140
1159,4.847,1.796,4.741,-0.841,0.000,4.981,-0.026,-0.067,-0.442,-0.410
1160,4.845,2.037,4.707,-0.759,0.000,4.980,-0.027,-0.068,-0.010,0.010
1161,4.843,2.229,4.677,-0.670,0.000,4.978,-0.021,-0.068,0.129,0.150
1162,4.841,2.383,4.650,-0.575,0.000,4.978,-0.004,-0.069,0.425,0.450
1163,4.839,2.507,4.627,-0.475,0.000,4.977,-0.001,-0.069,0.092,0.130
1164,4.837,2.605,4.608,-0.370,0.000,4.977,0.016,-0.070,0.419,0.460
1165,4.835,2.684,4.593,-0.263,0.000,4.978,0.019,-0.071,0.076,0.130
1166,4.833,2.747,4.583,-0.153,0.000,4.979,0.028,-0.072,0.214,0.270
1167,4.831,2.798,4.577,-0.041,0.000,4.980,0.019,-0.074,-0.204,-0.140
1168,4.829,2.838,4.575,0.072,0.000,4.981,0.009,-0.075,-0.258,-0.200
1169,4.827,2.871,4.578,0.187,0.000,4.981,0.024,-0.077,0.368,0.420
1170,4.825,2.897,4.586,0.303,0.000,4.982,0.014,-0.078,-0.245,-0.180
1171,4.823,2.917,4.598,0.420,0.000,4.983,-0.001,-0.080,-0.368,-0.310
1172,4.821,2.934,4.614,0.537,0.000,4.983,-0.017,-0.081,-0.398,-0.350
1173,4.819,2.947,4.636,0.655,0.000,4.982,-0.019,-0.082,-0.058,-0.020
1174,4.817,2.958,4.662,0.773,0.000,4.981,-0.030,-0.083,-0.267,-0.230
1175,4.814,2.478,4.693,0.872,0.000,4.980,-0.032,-0.083,-0.050,-0.020
1176,4.812,1.383,4.728,0.928,0.000,4.979,-0.050,-0.084,-0.469,-0.440
1177,4.810,0.506,4.765,0.948,0.000,4.977,-0.061,-0.084,-0.276,-0.260
1178,4.808,-0.195,4.803,0.940,0.000,4.974,-0.052,-0.084,0.232,0.240
1179,4.806,-0.756,4.841,0.910,0.000,4.972,-0.071,-0.084,-0.476,-0.460
1180,4.804,-1.205,4.877,0.862,0.000,4.969,-0.080,-0.084,-0.221,-0.220
1181,4.802,-1.564,4.911,0.799,0.000,4.966,-0.079,-0.084,0.015,0.010
1182,4.799,-1.851,4.943,0.725,0.000,4.963,-0.075,-0.083,0.104,0.100
1183,4.797,-2.081,4.972,0.642,0.000,4.960,-0.085,-0.083,-0.238,-0.240
1184,4.795,-2.265,4.998,0.551,0.000,4.957,-0.072,-0.082,0.319,0.310
1185,4.793,-2.412,5.020,0.455,0.000,4.954,-0.069,-0.082,0.070,0.070
1186,4.790,-2.529,5.038,0.354,0.000,4.951,-0.054,-0.082,0.388,0.390
1187,4.788,-2.624,5.052,0.249,0.000,4.949,-0.051,-0.081,0.077,0.090
1188,4.786,-2.699,5.062,0.141,0.000,4.947,-0.067,-0.081,-0.405,-0.390
1189,4.784,-2.759,5.068,0.030,0.000,4.944,-0.054,-0.082,0.308,0.310
1190,4.781,-2.807,5.069,-0.082,0.000,4.942,-0.061,-0.081,-0.162,-0.150
1191,4.779,-2.846,5.066,-0.196,0.000,4.939,-0.043,-0.081,0.443,0.450
1192,4.777,-2.877,5.058,-0.311,0.000,4.938,-0.058,-0.081,-0.371,-0.350
1193,4.774,-2.901,5.046,-0.427,0.000,4.935,-0.045,-0.082,0.331,0.340
1194,4.772,-2.921,5.029,-0.544,0.000,4.934,-0.046,-0.082,-0.020,0.000
1195,4.770,-2.937,5.007,-0.661,0.000,4.932,-0.032,-0.082,0.331,0.350
1196,4.767,-2.949,4.980,-0.779,0.000,4.930,-0.017,-0.082,0.381,0.410
1197,4.765,-2.960,4.949,-0.898,0.000,4.930,-0.024,-0.083,-0.180,-0.140
1198,4.763,-2.344,4.913,-0.991,0.000,4.929,-0.032,-0.084,-0.194,-0.160
1199,4.760,-1.275,4.874,-1.042,0.000,4.928,-0.050,-0.084,-0.459,-0.430
1200,4.758,-0.420,4.832,-1.059,0.000,4.926,-0.061,-0.085,-0.257,-0.240
1201,4.755,0.264,4.790,-1.049,0.000,4.923,-0.045,-0.085,0.400,0.410
1202,4.753,0.811,4.748,-1.016,0.000,4.921,-0.026,-0.085,0.478,0.500
1203,4.750,1.249,4.707,-0.966,0.000,4.920,-0.045,-0.085,-0.486,-0.450
1204,4.748,1.599,4.668,-0.902,0.000,4.918,-0.055,-0.086,-0.251,-0.230
1205,4.746,1.879,4.632,-0.827,0.000,4.916,-0.071,-0.086,-0.405,-0.390
1206,4.743,2.103,4.599,-0.743,0.000,4.913,-0.076,-0.087,-0.113,-0.110
1207,4.741,2.283,4.569,-0.652,0.000,4.910,-0.085,-0.086,-0.221,-0.220
1208,4.738,2.426,4.543,-0.555,0.000,4.907,-0.092,-0.086,-0.174,-0.180
1209,4.736,2.541,4.521,-0.453,0.000,4.903,-0.094,-0.086,-0.069,-0.080
1210,4.733,2.633,4.503,-0.348,0.000,4.900,-0.086,-0.085,0.203,0.190
1211,4.731,2.706,4.489,-0.239,0.000,4.896,-0.093,-0.085,-0.173,-0.180
1212,4.728,2.765,4.480,-0.129,0.000,4.892,-0.083,-0.084,0.253,0.240
1213,4.725,2.812,4.474,-0.016,0.000,4.889,-0.067,-0.083,0.406,0.400
1214,4.723,2.850,4.474,0.098,0.000,4.886,-0.056,-0.083,0.274,0.280
1215,4.720,2.880,4.478,0.213,0.000,4.884,-0.066,-0.083,-0.253,-0.240
1216,4.718,2.904,4.486,0.329,0.000,4.882,-0.078,-0.083,-0.295,-0.290
1217,4.715,2.923,4.499,0.446,0.000,4.878,-0.062,-0.083,0.403,0.400
1218,4.712,2.938,4.517,0.563,0.000,4.876,-0.063,-0.083,-0.029,-0.020
1219,4.710,2.951,4.540,0.681,0.000,4.873,-0.076,-0.083,-0.328,-0.320
1220,4.707,2.961,4.567,0.800,0.000,4.870,-0.092,-0.083,-0.408,-0.410
1221,4.704,2.058,4.599,0.882,0.000,4.867,-0.110,-0.083,-0.436,-0.450
1222,4.702,1.047,4.634,0.924,0.000,4.862,-0.114,-0.082,-0.114,-0.140
1223,4.699,0.237,4.671,0.934,0.000,4.858,-0.123,-0.082,-0.210,-0.240
1224,4.696,-0.410,4.709,0.917,0.000,4.853,-0.127,-0.081,-0.104,-0.140
1225,4.694,-0.928,4.745,0.880,0.000,4.848,-0.106,-0.080,0.520,0.480
1226,4.691,-1.343,4.780,0.826,0.000,4.844,-0.107,-0.078,-0.025,-0.050
1227,4.688,-1.674,4.814,0.759,0.000,4.839,-0.110,-0.078,-0.073,-0.100
1228,4.686,-1.939,4.844,0.682,0.000,4.835,-0.118,-0.077,-0.210,-0.240
1229,4.683,-2.151,4.871,0.596,0.000,4.830,-0.126,-0.076,-0.183,-0.220
1230,4.680,-2.321,4.895,0.503,0.000,4.825,-0.112,-0.075,0.333,0.290
1231,4.677,-2.457,4.915,0.405,0.000,4.821,-0.100,-0.074,0.313,0.280
1232,4.675,-2.565,4.931,0.302,0.000,4.817,-0.098,-0.073,0.055,0.030
1233,4.672,-2.652,4.943,0.196,0.000,4.813,-0.107,-0.072,-0.246,-0.270
1234,4.669,-2.722,4.951,0.087,0.000,4.808,-0.122,-0.072,-0.358,-0.390
1235,4.666,-2.778,4.955,-0.024,0.000,4.804,-0.102,-0.071,0.493,0.450
1236,4.663,-2.822,4.954,-0.137,0.000,4.799,-0.119,-0.070,-0.422,-0.450
1237,4.660,-2.858,4.948,-0.251,0.000,4.795,-0.135,-0.070,-0.398,-0.440
1238,4.658,-2.886,4.938,-0.367,0.000,4.789,-0.133,-0.069,0.054,0.000
1239,4.655,-2.909,4.924,-0.483,0.000,4.784,-0.128,-0.067,0.123,0.070
1240,4.652,-2.927,4.904,-0.600,0.000,4.779,-0.127,-0.066,0.010,-0.040
1241,4.649,-2.942,4.880,-0.718,0.000,4.774,-0.138,-0.065,-0.259,-0.310
1242,4.646,-2.953,4.852,-0.836,0.000,4.768,-0.120,-0.064,0.439,0.380
1243,4.643,-2.963,4.818,-0.954,0.000,4.764,-0.127,-0.063,-0.173,-0.220
1244,4.640,-1.884,4.780,-1.030,0.000,4.758,-0.120,-0.062,0.163,0.110
1245,4.637,-0.907,4.739,-1.066,0.000,4.754,-0.110,-0.061,0.269,0.220
1246,4.634,-0.126,4.696,-1.071,0.000,4.749,-0.093,-0.060,0.422,0.380
1247,4.631,0.499,4.653,-1.051,0.000,4.746,-0.096,-0.059,-0.090,-0.120
1248,4.628,0.999,4.611,-1.011,0.000,4.742,-0.102,-0.059,-0.136,-0.170
1249,4.625,1.400,4.571,-0.955,0.000,4.738,-0.084,-0.058,0.458,0.420
1250,4.623,1.720,4.533,-0.886,0.000,4.734,-0.069,-0.058,0.375,0.350
1251,4.620,1.976,4.497,-0.807,0.000,4.731,-0.051,-0.057,0.435,0.420
1252,4.616,2.181,4.465,-0.720,0.000,4.729,-0.040,-0.058,0.272,0.270
1253,4.613,2.344,4.436,-0.626,0.000,4.728,-0.044,-0.058,-0.095,-0.090
1254,4.610,2.476,4.411,-0.527,0.000,4.726,-0.038,-0.059,0.157,0.160
1255,4.607,2.580,4.390,-0.424,0.000,4.725,-0.020,-0.059,0.452,0.460
1256,4.604,2.664,4.373,-0.318,0.000,4.724,-0.035,-0.060,-0.382,-0.360
1257,4.601,2.731,4.360,-0.208,0.000,4.722,-0.023,-0.061,0.300,0.310
1258,4.598,2.785,4.352,-0.097,0.000,4.721,-0.027,-0.062,-0.101,-0.080
1259,4.595,2.828,4.348,0.016,0.000,4.720,-0.026,-0.063,0.032,0.050
1260,4.592,2.863,4.349,0.131,0.000,4.719,-0.009,-0.064,0.420,0.440
1261,4.589,2.890,4.354,0.246,0.000,4.719,-0.017,-0.065,-0.193,-0.160
1262,4.586,2.912,4.364,0.363,0.000,4.718,0.002,-0.067,0.473,0.500
1263,4.583,2.930,4.378,0.480,0.000,4.718,-0.006,-0.068,-0.213,-0.170
1264,4.579,2.944,4.397,0.598,0.000,4.718,-0.025,-0.069,-0.457,-0.420
1265,4.576,2.955,4.421,0.716,0.000,4.717,-0.040,-0.071,-0.395,-0.370
1266,4.573,2.795,4.450,0.828,0.000,4.716,-0.034,-0.072,0.166,0.180
1267,4.570,1.636,4.483,0.893,0.000,4.714,-0.037,-0.073,-0.081,-0.060
1268,4.567,0.709,4.519,0.921,0.000,4.713,-0.047,-0.074,-0.259,-0.240
1269,4.564,-0.033,4.556,0.920,0.000,4.711,-0.047,-0.075,0.018,0.030
1270,4.560,-0.626,4.592,0.895,0.000,4.709,-0.035,-0.075,0.277,0.290
1271,4.557,-1.101,4.628,0.851,0.000,4.708,-0.050,-0.076,-0.352,-0.330
1272,4.554,-1.481,4.662,0.792,0.000,4.706,-0.039,-0.077,0.268,0.280
1273,4.551,-1.785,4.694,0.720,0.000,4.704,-0.032,-0.077,0.169,0.190
1274,4.547,-2.028,4.723,0.639,0.000,4.703,-0.043,-0.078,-0.286,-0.260
1275,4.544,-2.222,4.748,0.550,0.000,4.701,-0.057,-0.079,-0.348,-0.330
1276,4.541,-2.378,4.770,0.455,0.000,4.699,-0.057,-0.080,0.012,0.020
1277,4.538,-2.502,4.789,0.355,0.000,4.696,-0.047,-0.081,0.260,0.270
1278,4.534,-2.602,4.803,0.251,0.000,4.695,-0.060,-0.081,-0.338,-0.320
1279,4.531,-2.681,4.813,0.144,0.000,4.692,-0.048,-0.082,0.312,0.320
1280,4.528,-2.745,4.819,0.034,0.000,4.690,-0.059,-0.082,-0.278,-0.260
1281,4.524,-2.796,4.820,-0.078,0.000,4.688,-0.047,-0.083,0.290,0.300
1282,4.521,-2.837,4.817,-0.191,0.000,4.686,-0.032,-0.084,0.371,0.390
1283,4.518,-2.870,4.809,-0.306,0.000,4.685,-0.046,-0.084,-0.351,-0.320
1284,4.514,-2.896,4.797,-0.422,0.000,4.683,-0.049,-0.085,-0.080,-0.060
1285,4.511,-2.916,4.780,-0.538,0.000,4.681,-0.066,-0.086,-0.419,-0.400
1286,4.507,-2.933,4.758,-0.656,0.000,4.678,-0.057,-0.087,0.243,0.250
1287,4.504,-2.947,4.732,-0.774,0.000,4.676,-0.047,-0.087,0.245,0.260
1288,4.501,-2.957,4.701,-0.892,0.000,4.674,-0.062,-0.088,-0.383,-0.360
1289,4.497,-2.642,4.666,-0.998,0.000,4.672,-0.073,-0.089,-0.281,-0.270
1290,4.494,-1.514,4.626,-1.058,0.000,4.669,-0.081,-0.089,-0.194,-0.190
1291,4.490,-0.611,4.583,-1.083,0.000,4.665,-0.078,-0.089,0.071,0.070
1292,4.487,0.111,4.540,-1.078,0.000,4.662,-0.072,-0.089,0.158,0.160
1293,4.483,0.689,4.497,-1.051,0.000,4.659,-0.083,-0.090,-0.276,-0.270
1294,4.480,1.151,4.455,-1.005,0.000,4.656,-0.090,-0.090,-0.178,-0.180
1295,4.476,1.521,4.415,-0.944,0.000,4.653,-0.097,-0.090,-0.173,-0.180
1296,4.473,1.817,4.377,-0.871,0.000,4.649,-0.113,-0.090,-0.398,-0.410
1297,4.469,2.053,4.342,-0.789,0.000,4.644,-0.130,-0.090,-0.437,-0.460
1298,4.466,2.243,4.311,-0.699,0.000,4.639,-0.142,-0.089,-0.294,-0.330
1299,4.462,2.394,4.283,-0.603,0.000,4.633,-0.132,-0.088,0.265,0.220
1300,4.459,2.515,4.258,-0.503,0.000,4.628,-0.121,-0.087,0.267,0.230
1301,4.455,2.612,4.238,-0.398,0.000,4.623,-0.110,-0.086,0.270,0.240
1302,4.452,2.690,4.222,-0.291,0.000,4.619,-0.118,-0.086,-0.187,-0.210
1303,4.448,2.752,4.211,-0.181,0.000,4.614,-0.135,-0.085,-0.441,-0.470
1304,4.444,2.801,4.204,-0.069,0.000,4.609,-0.118,-0.085,0.423,0.380
1305,4.441,2.841,4.201,0.045,0.000,4.604,-0.098,-0.084,0.500,0.470
1306,4.437,2.873,4.203,0.160,0.000,4.600,-0.088,-0.083,0.246,0.230
1307,4.434,2.898,4.209,0.276,0.000,4.596,-0.071,-0.083,0.430,0.420
1308,4.430,2.919,4.220,0.393,0.000,4.594,-0.069,-0.083,0.047,0.050
1309,4.426,2.935,4.236,0.510,0.000,4.591,-0.053,-0.084,0.416,0.420
1310,4.423,2.948,4.256,0.628,0.000,4.589,-0.067,-0.084,-0.366,-0.350
1311,4.419,2.958,4.281,0.746,0.000,4.586,-0.063,-0.085,0.115,0.120
1312,4.415,2.298,4.311,0.838,0.000,4.584,-0.058,-0.085,0.120,0.130
1313,4.412,1.239,4.345,0.888,0.000,4.581,-0.056,-0.086,0.057,0.070
1314,4.408,0.391,4.380,0.903,0.000,4.579,-0.041,-0.087,0.355,0.370
1315,4.404,-0.287,4.416,0.892,0.000,4.577,-0.023,-0.087,0.464,0.490
1316,4.400,-0.830,4.452,0.859,0.000,4.576,-0.024,-0.088,-0.040,0.000
1317,4.397,-1.264,4.486,0.808,0.000,4.575,-0.017,-0.090,0.181,0.220
1318,4.393,-1.611,4.519,0.744,0.000,4.575,-0.004,-0.091,0.344,0.390
1319,4.389,-1.889,4.548,0.668,0.000,4.575,-0.006,-0.093,-0.057,0.000
1320,4.385,-2.111,4.575,0.584,0.000,4.574,-0.008,-0.095,-0.046,0.010
1321,4.382,-2.289,4.599,0.492,0.000,4.574,-0.027,-0.096,-0.476,-0.420
1322,4.378,-2.431,4.618,0.395,0.000,4.573,-0.030,-0.098,-0.083,-0.040
1323,4.374,-2.545,4.634,0.293,0.000,4.572,-0.039,-0.099,-0.233,-0.190
1324,4.370,-2.636,4.646,0.188,0.000,4.570,-0.053,-0.101,-0.347,-0.310
1325,4.366,-2.709,4.653,0.079,0.000,4.568,-0.060,-0.102,-0.178,-0.150
1326,4.363,-2.767,4.656,-0.031,0.000,4.566,-0.068,-0.103,-0.194,-0.170
1327,4.359,-2.814,4.655,-0.144,0.000,4.563,-0.054,-0.103,0.351,0.370
1328,4.355,-2.851,4.649,-0.258,0.000,4.561,-0.072,-0.104,-0.460,-0.430
1329,4.351,-2.881,4.639,-0.373,0.000,4.558,-0.067,-0.105,0.144,0.160
1330,4.347,-2.905,4.624,-0.489,0.000,4.555,-0.076,-0.105,-0.242,-0.220
1331,4.343,-2.924,4.605,-0.606,0.000,4.552,-0.086,-0.106,-0.235,-0.220
1332,4.339,-2.939,4.580,-0.724,0.000,4.549,-0.078,-0.106,0.192,0.200
1333,4.335,-2.951,4.551,-0.842,0.000,4.546,-0.059,-0.107,0.475,0.490
1334,4.332,-2.961,4.518,-0.960,0.000,4.543,-0.057,-0.107,0.051,0.080
1335,4.328,-2.046,4.479,-1.042,0.000,4.541,-0.069,-0.108,-0.300,-0.270
1336,4.324,-1.037,4.438,-1.084,0.000,4.538,-0.081,-0.109,-0.292,-0.270
1337,4.320,-0.230,4.394,-1.093,0.000,4.535,-0.089,-0.109,-0.214,-0.200
1338,4.316,0.416,4.351,-1.076,0.000,4.532,-0.070,-0.110,0.472,0.480
1339,4.312,0.933,4.308,-1.039,0.000,4.529,-0.077,-0.110,-0.163,-0.140
1340,4.308,1.346,4.266,-0.985,0.000,4.526,-0.090,-0.110,-0.328,-0.310
1341,4.304,1.677,4.227,-0.918,0.000,4.522,-0.106,-0.111,-0.409,-0.400
1342,4.300,1.942,4.190,-0.840,0.000,4.518,-0.095,-0.111,0.273,0.270
1343,4.296,2.153,4.156,-0.754,0.000,4.514,-0.090,-0.111,0.124,0.130
1344,4.292,2.323,4.126,-0.661,0.000,4.510,-0.080,-0.111,0.261,0.270
1345,4.288,2.458,4.100,-0.563,0.000,4.507,-0.092,-0.111,-0.307,-0.290
1346,4.284,2.567,4.077,-0.460,0.000,4.503,-0.111,-0.112,-0.458,-0.450
1347,4.280,2.653,4.059,-0.354,0.000,4.499,-0.118,-0.112,-0.185,-0.190
1348,4.276,2.723,4.045,-0.245,0.000,4.494,-0.108,-0.112,0.240,0.230
1349,4.272,2.778,4.035,-0.134,0.000,4.490,-0.105,-0.111,0.083,0.080
1350,4.267,2.822,4.029,-0.021,0.000,4.486,-0.089,-0.111,0.401,0.400
1351,4.263,2.858,4.029,0.093,0.000,4.482,-0.102,-0.111,-0.331,-0.320
1352,4.259,2.886,4.032,0.209,0.000,4.478,-0.105,-0.112,-0.080,-0.080
1353,4.255,2.909,4.041,0.325,0.000,4.474,-0.096,-0.112,0.241,0.240
1354,4.251,2.927,4.054,0.442,0.000,4.470,-0.111,-0.111,-0.376,-0.370
1355,4.247,2.942,4.071,0.560,0.000,4.466,-0.119,-0.112,-0.194,-0.200
1356,4.243,2.953,4.094,0.678,0.000,4.461,-0.109,-0.111,0.231,0.220
1357,4.239,2.887,4.121,0.793,0.000,4.457,-0.110,-0.111,-0.006,-0.010
1358,4.234,1.709,4.153,0.862,0.000,4.452,-0.113,-0.111,-0.076,-0.080
1359,4.230,0.768,4.187,0.892,0.000,4.448,-0.098,-0.111,0.377,0.370
1360,4.226,0.014,4.223,0.893,0.000,4.444,-0.102,-0.111,-0.105,-0.100
1361,4.222,-0.589,4.258,0.869,0.000,4.440,-0.115,-0.111,-0.331,-0.330
1362,4.218,-1.071,4.293,0.827,0.000,4.435,-0.129,-0.111,-0.351,-0.360
1363,4.213,-1.457,4.326,0.768,0.000,4.430,-0.125,-0.111,0.099,0.080
1364,4.209,-1.765,4.357,0.698,0.000,4.425,-0.108,-0.110,0.416,0.400
1365,4.205,-2.012,4.385,0.617,0.000,4.421,-0.117,-0.110,-0.217,-0.220
1366,4.201,-2.210,4.410,0.529,0.000,4.416,-0.108,-0.110,0.231,0.220
1367,4.196,-2.368,4.431,0.434,0.000,4.412,-0.101,-0.110,0.164,0.160
1368,4.192,-2.494,4.448,0.334,0.000,4.408,-0.098,-0.110,0.089,0.090
1369,4.188,-2.595,4.461,0.231,0.000,4.404,-0.085,-0.110,0.317,0.320
1370,4.183,-2.676,4.471,0.123,0.000,4.400,-0.067,-0.110,0.457,0.470
1371,4.179,-2.741,4.476,0.014,0.000,4.398,-0.075,-0.111,-0.196,-0.170
1372,4.175,-2.793,4.476,-0.098,0.000,4.395,-0.081,-0.111,-0.170,-0.150
1373,4.171,-2.834,4.472,-0.211,0.000,4.391,-0.077,-0.112,0.104,0.120
1374,4.166,-2.867,4.464,-0.326,0.000,4.388,-0.090,-0.113,-0.330,-0.310
1375,4.162,-2.894,4.451,-0.442,0.000,4.385,-0.094,-0.113,-0.080,-0.070
1376,4.157,-2.915,4.433,-0.558,0.000,4.381,-0.094,-0.114,-0.009,0.000
1377,4.153,-2.932,4.411,-0.676,0.000,4.377,-0.080,-0.114,0.351,0.360
1378,4.149,-2.946,4.384,-0.793,0.000,4.374,-0.100,-0.114,-0.499,-0.480
1379,4.144,-2.957,4.352,-0.912,0.000,4.370,-0.103,-0.115,-0.084,-0.080
1380,4.140,-2.647,4.316,-1.018,0.000,4.366,-0.108,-0.115,-0.113,-0.110
1381,4.136,-1.518,4.275,-1.078,0.000,4.361,-0.113,-0.115,-0.130,-0.130
1382,4.131,-0.614,4.232,-1.103,0.000,4.357,-0.115,-0.115,-0.056,-0.060
1383,4.127,0.109,4.188,-1.099,0.000,4.352,-0.098,-0.115,0.435,0.430
1384,4.122,0.687,4.144,-1.071,0.000,4.348,-0.109,-0.115,-0.288,-0.280
1385,4.118,1.150,4.101,-1.025,0.000,4.344,-0.125,-0.115,-0.388,-0.390
1386,4.113,1.520,4.060,-0.964,0.000,4.339,-0.118,-0.115,0.163,0.150
1387,4.109,1.816,4.021,-0.892,0.000,4.334,-0.124,-0.115,-0.143,-0.150
1388,4.104,2.053,3.986,-0.810,0.000,4.329,-0.134,-0.115,-0.238,-0.250
1389,4.100,2.242,3.953,-0.720,0.000,4.324,-0.147,-0.115,-0.341,-0.360
1390,4.095,2.394,3.924,-0.624,0.000,4.318,-0.161,-0.114,-0.331,-0.360
1391,4.091,2.515,3.899,-0.524,0.000,4.312,-0.152,-0.114,0.209,0.170
1392,4.086,2.612,3.878,-0.419,0.000,4.306,-0.155,-0.113,-0.067,-0.100
1393,4.082,2.690,3.862,-0.311,0.000,4.299,-0.145,-0.112,0.236,0.200
1394,4.077,2.752,3.849,-0.201,0.000,4.294,-0.143,-0.111,0.049,0.020
1395,4.073,2.801,3.841,-0.089,0.000,4.288,-0.134,-0.110,0.248,0.220
1396,4.068,2.841,3.838,0.024,0.000,4.282,-0.149,-0.110,-0.398,-0.420
1397,4.064,2.873,3.839,0.139,0.000,4.276,-0.141,-0.109,0.204,0.170
1398,4.059,2.898,3.844,0.255,0.000,4.271,-0.136,-0.109,0.128,0.100
1399,4.054,2.919,3.854,0.372,0.000,4.265,-0.142,-0.108,-0.135,-0.160
1400,4.050,2.935,3.869,0.489,0.000,4.260,-0.134,-0.108,0.179,0.150
1401,4.045,2.948,3.889,0.607,0.000,4.254,-0.117,-0.107,0.424,0.400
